timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1492746974825,425,HTTP Request,500,Internal Server Error,Thread Group 34-1,text,false,,941,208,1,149,424,0,265
1492746974836,445,HTTP Request,500,Internal Server Error,Thread Group 113-1,text,false,,647,209,1,149,444,0,256
1492746974826,462,HTTP Request,500,Internal Server Error,Thread Group 94-1,text,false,,941,208,1,149,462,0,265
1492746974833,465,HTTP Request,200,OK,Thread Group 109-1,text,true,,378,209,1,149,465,0,256
1492746974819,479,HTTP Request,200,OK,Thread Group 63-1,text,true,,378,208,1,149,479,0,268
1492746974817,486,HTTP Request,200,OK,Thread Group 91-1,text,true,,378,208,1,149,486,0,274
1492746974818,485,HTTP Request,200,OK,Thread Group 77-1,text,true,,378,208,1,149,485,0,271
1492746974818,514,HTTP Request,500,Internal Server Error,Thread Group 80-1,text,false,,940,208,1,149,514,0,267
1492746974824,513,HTTP Request,500,Internal Server Error,Thread Group 8-1,text,false,,941,207,1,149,513,0,266
1492746975304,43,HTTP Request,200,OK,Thread Group 91-1,text,true,,378,208,1,149,43,0,1
1492746974827,533,HTTP Request,500,Internal Server Error,Thread Group 100-1,text,false,,646,209,1,149,533,0,258
1492746974856,531,HTTP Request,500,Internal Server Error,Thread Group 144-1,text,false,,940,209,1,149,530,0,229
1492746974852,539,HTTP Request,500,Internal Server Error,Thread Group 137-1,text,false,,940,209,1,149,539,0,239
1492746974821,580,HTTP Request,500,Internal Server Error,Thread Group 43-1,text,false,,647,208,1,149,580,0,260
1492746974821,584,HTTP Request,500,Internal Server Error,Thread Group 49-1,text,false,,647,208,1,149,584,0,260
1492746974854,562,HTTP Request,500,Internal Server Error,Thread Group 141-1,text,false,,646,209,1,149,562,0,228
1492746974835,671,HTTP Request,200,OK,Thread Group 112-1,text,true,,378,209,1,149,670,0,249
1492746975257,252,HTTP Request,500,Internal Server Error,Thread Group 34-1,text,false,,941,208,1,149,252,0,3
1492746975281,230,HTTP Request,500,Internal Server Error,Thread Group 113-1,text,false,,647,209,1,149,230,0,1
1492746975305,210,HTTP Request,200,OK,Thread Group 77-1,text,true,,378,208,1,149,210,0,0
1492746975298,220,HTTP Request,200,OK,Thread Group 109-1,text,true,,378,209,1,149,220,0,2
1492746975299,222,HTTP Request,200,OK,Thread Group 63-1,text,true,,378,208,1,149,221,0,1
1492746975518,5,HTTP Request,200,OK,Thread Group 109-1,text,true,,378,209,1,149,5,0,1
1492746975521,6,HTTP Request,200,OK,Thread Group 63-1,text,true,,378,208,1,149,6,0,0
1492746974853,675,HTTP Request,500,Internal Server Error,Thread Group 140-1,text,false,,646,209,1,149,675,0,237
1492746974849,680,HTTP Request,500,Internal Server Error,Thread Group 133-1,text,false,,647,209,1,149,680,0,240
1492746974855,678,HTTP Request,500,Internal Server Error,Thread Group 143-1,text,false,,940,209,1,149,678,0,229
1492746975530,5,HTTP Request,500,Internal Server Error,Thread Group 133-1,text,false,,647,209,1,149,5,0,0
1492746974822,738,HTTP Request,200,OK,Thread Group 37-1,text,true,,378,208,1,149,737,0,264
1492746974823,737,HTTP Request,500,Internal Server Error,Thread Group 2-1,text,false,,941,207,1,149,737,0,265
1492746974821,742,HTTP Request,500,Internal Server Error,Thread Group 47-1,text,false,,940,208,1,149,742,0,259
1492746974822,741,HTTP Request,500,Internal Server Error,Thread Group 38-1,text,false,,646,208,1,149,741,0,265
1492746974820,738,HTTP Request,500,Internal Server Error,Thread Group 53-1,text,false,,941,208,1,149,738,0,264
1492746974820,751,HTTP Request,500,Internal Server Error,Thread Group 56-1,text,false,,940,208,1,149,751,0,260
1492746974850,720,HTTP Request,500,Internal Server Error,Thread Group 134-1,text,false,,940,209,1,149,720,0,230
1492746974823,751,HTTP Request,500,Internal Server Error,Thread Group 3-1,text,false,,941,207,1,149,751,0,256
1492746974857,725,HTTP Request,500,Internal Server Error,Thread Group 145-1,text,false,,940,209,1,149,725,0,223
1492746974853,737,HTTP Request,500,Internal Server Error,Thread Group 139-1,text,false,,940,209,1,149,737,0,236
1492746974857,736,HTTP Request,500,Internal Server Error,Thread Group 146-1,text,false,,940,209,1,149,736,0,230
1492746975594,5,HTTP Request,500,Internal Server Error,Thread Group 146-1,text,false,,940,209,1,149,5,0,0
1492746974820,780,HTTP Request,500,Internal Server Error,Thread Group 58-1,text,false,,647,208,1,149,780,0,264
1492746974818,785,HTTP Request,500,Internal Server Error,Thread Group 75-1,text,false,,646,208,1,149,785,0,267
1492746975334,272,HTTP Request,500,Internal Server Error,Thread Group 80-1,text,false,,940,208,1,149,272,0,1
1492746975338,271,HTTP Request,500,Internal Server Error,Thread Group 8-1,text,false,,941,207,1,149,271,0,1
1492746975347,264,HTTP Request,200,OK,Thread Group 91-1,text,true,,378,208,1,149,264,0,0
1492746975609,4,HTTP Request,500,Internal Server Error,Thread Group 8-1,text,false,,941,207,1,149,4,0,0
1492746975360,255,HTTP Request,500,Internal Server Error,Thread Group 100-1,text,false,,646,209,1,149,255,0,1
1492746974824,793,HTTP Request,500,Internal Server Error,Thread Group 9-1,text,false,,940,207,1,149,793,0,260
1492746975387,233,HTTP Request,500,Internal Server Error,Thread Group 144-1,text,false,,940,209,1,149,233,0,0
1492746975391,231,HTTP Request,500,Internal Server Error,Thread Group 137-1,text,false,,940,209,1,149,231,0,1
1492746975528,122,HTTP Request,500,Internal Server Error,Thread Group 140-1,text,false,,646,209,1,149,122,0,1
1492746975407,245,HTTP Request,500,Internal Server Error,Thread Group 49-1,text,false,,647,208,1,149,244,0,0
1492746975650,4,HTTP Request,500,Internal Server Error,Thread Group 140-1,text,false,,646,209,1,149,4,0,1
1492746975402,256,HTTP Request,500,Internal Server Error,Thread Group 43-1,text,false,,647,208,1,149,256,0,2
1492746975417,243,HTTP Request,500,Internal Server Error,Thread Group 141-1,text,false,,646,209,1,149,243,0,0
1492746975658,5,HTTP Request,500,Internal Server Error,Thread Group 43-1,text,false,,647,208,1,149,5,0,1
1492746975288,397,HTTP Request,500,Internal Server Error,Thread Group 94-1,text,false,,941,208,1,149,396,0,1
1492746974818,868,HTTP Request,500,Internal Server Error,Thread Group 73-1,text,false,,941,208,1,149,868,0,265
1492746974852,836,HTTP Request,500,Internal Server Error,Thread Group 138-1,text,false,,940,209,1,149,836,0,231
1492746974820,867,HTTP Request,500,Internal Server Error,Thread Group 51-1,text,false,,941,208,1,149,867,0,262
1492746974850,839,HTTP Request,500,Internal Server Error,Thread Group 135-1,text,false,,940,209,1,149,839,0,233
1492746975506,184,HTTP Request,200,OK,Thread Group 112-1,text,true,,378,209,1,149,184,0,0
1492746975509,187,HTTP Request,500,Internal Server Error,Thread Group 34-1,text,false,,941,208,1,149,186,0,2
1492746975515,183,HTTP Request,200,OK,Thread Group 77-1,text,true,,378,208,1,149,183,0,0
1492746975696,8,HTTP Request,500,Internal Server Error,Thread Group 34-1,text,false,,941,208,1,149,8,0,0
1492746975523,284,HTTP Request,200,OK,Thread Group 109-1,text,true,,378,209,1,149,283,0,0
1492746975527,282,HTTP Request,200,OK,Thread Group 63-1,text,true,,378,208,1,149,282,0,1
1492746975807,4,HTTP Request,200,OK,Thread Group 109-1,text,true,,378,209,1,149,4,0,0
1492746975809,5,HTTP Request,200,OK,Thread Group 63-1,text,true,,378,208,1,149,5,0,1
1492746975535,281,HTTP Request,500,Internal Server Error,Thread Group 133-1,text,false,,647,209,1,149,281,0,1
1492746975534,284,HTTP Request,500,Internal Server Error,Thread Group 143-1,text,false,,940,209,1,149,284,0,0
1492746974821,1001,HTTP Request,500,Internal Server Error,Thread Group 40-1,text,false,,940,208,1,149,1001,0,261
1492746974842,983,HTTP Request,500,Internal Server Error,Thread Group 122-1,text,false,,941,209,1,149,983,0,239
1492746974855,972,HTTP Request,500,Internal Server Error,Thread Group 142-1,text,false,,940,209,1,149,972,0,226
1492746975565,263,HTTP Request,500,Internal Server Error,Thread Group 53-1,text,false,,941,208,1,149,263,0,3
1492746975690,143,HTTP Request,500,Internal Server Error,Thread Group 135-1,text,false,,940,209,1,149,143,0,0
1492746975565,270,HTTP Request,500,Internal Server Error,Thread Group 38-1,text,false,,646,208,1,149,270,0,1
1492746975562,275,HTTP Request,500,Internal Server Error,Thread Group 2-1,text,false,,941,207,1,149,275,0,3
1492746975575,264,HTTP Request,500,Internal Server Error,Thread Group 3-1,text,false,,941,207,1,149,263,0,0
