timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1492746674829,266,HTTP Request,200,OK,Thread Group 55-1,text,true,,378,208,1,141,265,0,216
1492746674828,321,HTTP Request,500,Internal Server Error,Thread Group 75-1,text,false,,941,208,1,141,321,0,218
1492746674831,323,HTTP Request,500,Internal Server Error,Thread Group 32-1,text,false,,940,208,1,141,323,0,211
1492746674831,331,HTTP Request,500,Internal Server Error,Thread Group 29-1,text,false,,941,208,1,141,331,0,213
1492746674826,337,HTTP Request,500,Internal Server Error,Thread Group 100-1,text,false,,941,209,1,141,337,0,218
1492746674825,348,HTTP Request,500,Internal Server Error,Thread Group 117-1,text,false,,941,209,1,141,348,0,228
1492746674830,344,HTTP Request,500,Internal Server Error,Thread Group 41-1,text,false,,941,208,1,141,344,0,212
1492746674831,344,HTTP Request,200,OK,Thread Group 25-1,text,true,,378,208,1,141,344,0,216
1492746674832,344,HTTP Request,200,OK,Thread Group 1-1,text,true,,378,207,1,141,344,0,217
1492746674830,346,HTTP Request,200,OK,Thread Group 33-1,text,true,,378,208,1,141,346,0,220
1492746674824,354,HTTP Request,500,Internal Server Error,Thread Group 135-1,text,false,,941,209,1,141,354,0,226
1492746674826,359,HTTP Request,200,OK,Thread Group 95-1,text,true,,378,208,1,141,359,0,217
1492746674828,358,HTTP Request,200,OK,Thread Group 70-1,text,true,,378,208,1,141,358,0,225
1492746674829,366,HTTP Request,200,OK,Thread Group 51-1,text,true,,378,208,1,141,366,0,235
1492746674825,371,HTTP Request,200,OK,Thread Group 111-1,text,true,,378,209,1,141,371,0,240
1492746674825,395,HTTP Request,200,OK,Thread Group 116-1,text,true,,378,209,1,141,395,0,243
1492746674825,399,HTTP Request,200,OK,Thread Group 123-1,text,true,,378,209,1,141,399,0,244
1492746674824,413,HTTP Request,200,OK,Thread Group 127-1,text,true,,378,209,1,141,413,0,232
1492746674824,466,HTTP Request,500,Internal Server Error,Thread Group 131-1,text,false,,941,209,1,141,466,0,247
1492746674827,489,HTTP Request,200,OK,Thread Group 92-1,text,true,,378,208,1,141,489,0,244
1492746675097,227,HTTP Request,200,OK,Thread Group 55-1,text,true,,378,208,1,141,227,0,3
1492746675325,6,HTTP Request,200,OK,Thread Group 55-1,text,true,,378,208,1,141,6,0,0
1492746674831,505,HTTP Request,500,Internal Server Error,Thread Group 23-1,text,false,,941,208,1,141,505,0,214
1492746674827,525,HTTP Request,500,Internal Server Error,Thread Group 90-1,text,false,,940,208,1,141,525,0,234
1492746674830,530,HTTP Request,500,Internal Server Error,Thread Group 39-1,text,false,,941,208,1,141,530,0,217
1492746674831,537,HTTP Request,500,Internal Server Error,Thread Group 22-1,text,false,,941,208,1,141,537,0,216
1492746674824,563,HTTP Request,500,Internal Server Error,Thread Group 136-1,text,false,,940,209,1,141,563,0,213
1492746674826,563,HTTP Request,200,OK,Thread Group 108-1,text,true,,378,209,1,141,563,0,212
1492746675388,4,HTTP Request,500,Internal Server Error,Thread Group 136-1,text,false,,940,209,1,141,4,0,0
1492746674829,565,HTTP Request,500,Internal Server Error,Thread Group 54-1,text,false,,940,208,1,141,565,0,222
1492746674825,572,HTTP Request,500,Internal Server Error,Thread Group 114-1,text,false,,940,209,1,141,572,0,232
1492746674829,572,HTTP Request,500,Internal Server Error,Thread Group 58-1,text,false,,941,208,1,141,572,0,228
1492746674828,576,HTTP Request,500,Internal Server Error,Thread Group 73-1,text,false,,941,208,1,141,576,0,229
1492746674827,583,HTTP Request,500,Internal Server Error,Thread Group 93-1,text,false,,941,208,1,141,583,0,231
1492746674830,585,HTTP Request,500,Internal Server Error,Thread Group 44-1,text,false,,940,208,1,141,585,0,229
1492746674828,591,HTTP Request,500,Internal Server Error,Thread Group 74-1,text,false,,941,208,1,141,591,0,239
1492746674827,594,HTTP Request,500,Internal Server Error,Thread Group 87-1,text,false,,646,208,1,141,594,0,239
1492746674828,593,HTTP Request,500,Internal Server Error,Thread Group 68-1,text,false,,941,208,1,141,593,0,238
1492746675421,2,HTTP Request,500,Internal Server Error,Thread Group 87-1,text,false,,646,208,1,141,2,0,0
1492746675186,240,HTTP Request,200,OK,Thread Group 70-1,text,true,,378,208,1,141,240,0,0
1492746675424,4,HTTP Request,500,Internal Server Error,Thread Group 87-1,text,false,,646,208,1,141,4,0,0
1492746674824,605,HTTP Request,500,Internal Server Error,Thread Group 128-1,text,false,,941,209,1,141,604,0,233
1492746674833,682,HTTP Request,500,Internal Server Error,Thread Group 17-1,text,false,,941,208,1,141,682,0,217
1492746674826,690,HTTP Request,500,Internal Server Error,Thread Group 99-1,text,false,,941,208,1,141,690,0,235
1492746674825,691,HTTP Request,500,Internal Server Error,Thread Group 119-1,text,false,,941,209,1,141,691,0,224
1492746675176,364,HTTP Request,200,OK,Thread Group 1-1,text,true,,378,207,1,141,364,0,1
1492746675177,364,HTTP Request,200,OK,Thread Group 33-1,text,true,,378,208,1,141,364,0,0
1492746675178,364,HTTP Request,200,OK,Thread Group 25-1,text,true,,378,208,1,141,364,0,6
1492746674830,714,HTTP Request,500,Internal Server Error,Thread Group 43-1,text,false,,941,208,1,141,714,0,225
1492746674825,720,HTTP Request,500,Internal Server Error,Thread Group 121-1,text,false,,941,209,1,141,720,0,223
1492746674825,727,HTTP Request,500,Internal Server Error,Thread Group 112-1,text,false,,940,209,1,141,727,0,245
1492746674829,724,HTTP Request,500,Internal Server Error,Thread Group 60-1,text,false,,940,208,1,141,724,0,235
1492746674831,723,HTTP Request,200,OK,Thread Group 24-1,text,true,,378,208,1,141,723,0,229
1492746674830,724,HTTP Request,500,Internal Server Error,Thread Group 35-1,text,false,,940,208,1,141,724,0,223
1492746674827,728,HTTP Request,500,Internal Server Error,Thread Group 83-1,text,false,,940,208,1,141,728,0,235
1492746674832,734,HTTP Request,500,Internal Server Error,Thread Group 7-1,text,false,,940,207,1,141,734,0,236
1492746675185,390,HTTP Request,200,OK,Thread Group 95-1,text,true,,378,208,1,141,390,0,1
1492746675196,380,HTTP Request,200,OK,Thread Group 111-1,text,true,,378,209,1,141,380,0,0
1492746675237,341,HTTP Request,200,OK,Thread Group 127-1,text,true,,378,209,1,141,340,0,1
1492746675221,357,HTTP Request,200,OK,Thread Group 116-1,text,true,,378,209,1,141,357,0,1
1492746675195,389,HTTP Request,200,OK,Thread Group 51-1,text,true,,378,208,1,141,389,0,2
1492746675224,361,HTTP Request,200,OK,Thread Group 123-1,text,true,,378,209,1,141,361,0,1
1492746674824,767,HTTP Request,500,Internal Server Error,Thread Group 133-1,text,false,,940,209,1,141,767,0,224
1492746675332,265,HTTP Request,200,OK,Thread Group 55-1,text,true,,378,208,1,141,265,0,0
1492746674827,770,HTTP Request,500,Internal Server Error,Thread Group 80-1,text,false,,940,208,1,141,770,0,224
1492746675390,211,HTTP Request,200,OK,Thread Group 108-1,text,true,,378,209,1,141,211,0,0
1492746675317,288,HTTP Request,200,OK,Thread Group 92-1,text,true,,378,208,1,141,288,0,0
1492746675404,206,HTTP Request,500,Internal Server Error,Thread Group 73-1,text,false,,941,208,1,141,206,0,4
1492746675411,201,HTTP Request,500,Internal Server Error,Thread Group 93-1,text,false,,941,208,1,141,201,0,1
1492746675415,199,HTTP Request,500,Internal Server Error,Thread Group 44-1,text,false,,940,208,1,141,199,0,1
1492746675420,196,HTTP Request,500,Internal Server Error,Thread Group 74-1,text,false,,941,208,1,141,196,0,0
1492746675422,196,HTTP Request,500,Internal Server Error,Thread Group 68-1,text,false,,941,208,1,141,196,0,0
1492746675428,195,HTTP Request,500,Internal Server Error,Thread Group 87-1,text,false,,646,208,1,141,195,0,0
1492746675426,201,HTTP Request,200,OK,Thread Group 70-1,text,true,,378,208,1,141,201,0,2
1492746675605,128,HTTP Request,200,OK,Thread Group 92-1,text,true,,378,208,1,141,128,0,1
1492746675517,320,HTTP Request,500,Internal Server Error,Thread Group 17-1,text,false,,941,208,1,141,320,0,2
1492746675178,661,HTTP Request,500,Internal Server Error,Thread Group 135-1,text,false,,941,209,1,141,661,0,0
1492746675174,666,HTTP Request,500,Internal Server Error,Thread Group 41-1,text,false,,941,208,1,141,666,0,3
1492746675173,666,HTTP Request,500,Internal Server Error,Thread Group 117-1,text,false,,941,209,1,141,666,0,5
1492746675544,301,HTTP Request,500,Internal Server Error,Thread Group 43-1,text,false,,941,208,1,141,301,0,1
