timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1492741647425,1012,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,1012,0,101
1492741648438,189,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,189,0,1
1492741648628,392,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,392,0,1
1492741647434,1618,HTTP Request,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group 3-1,text,false,,2690,0,1,7,0,0,91
1492741647434,1619,HTTP Request,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group 4-1,text,false,,2690,0,1,7,0,0,91
1492741647423,1631,HTTP Request,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group 1-1,text,false,,2690,0,1,7,0,0,93
1492741647434,1622,HTTP Request,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group 7-1,text,false,,2690,0,1,7,0,0,91
1492741647424,1631,HTTP Request,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group 5-1,text,false,,2690,0,1,7,0,0,89
1492741647425,1626,HTTP Request,Non HTTP response code: java.net.SocketTimeoutException,Non HTTP response message: Read timed out,Thread Group 6-1,text,false,,2690,0,1,7,0,0,95
1492741649021,68,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,68,0,0
1492741649059,142,HTTP Request,200,OK,Thread Group 6-1,text,true,,378,207,1,7,142,0,4
1492741649090,129,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,129,0,0
1492741649202,64,HTTP Request,200,OK,Thread Group 6-1,text,true,,378,207,1,7,64,0,0
1492741649220,63,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,63,0,1
1492741649267,68,HTTP Request,200,OK,Thread Group 6-1,text,true,,378,207,1,7,68,0,1
1492741649284,61,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,61,0,2
1492741649336,55,HTTP Request,200,OK,Thread Group 6-1,text,true,,378,207,1,7,55,0,1
1492741649346,64,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,64,0,0
1492741649392,59,HTTP Request,200,OK,Thread Group 6-1,text,true,,378,207,1,7,59,0,0
1492741649410,58,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,58,0,1
1492741649452,68,HTTP Request,200,OK,Thread Group 6-1,text,true,,378,207,1,7,67,0,0
1492741649468,64,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,64,0,1
1492741649520,59,HTTP Request,200,OK,Thread Group 6-1,text,true,,378,207,1,7,59,0,0
1492741649533,69,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,69,0,1
1492741649580,73,HTTP Request,200,OK,Thread Group 6-1,text,true,,378,207,1,7,73,0,0
1492741649603,64,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,64,0,1
1492741649653,62,HTTP Request,200,OK,Thread Group 6-1,text,true,,378,207,1,7,62,0,1
1492741649668,66,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,66,0,0
1492741649716,67,HTTP Request,200,OK,Thread Group 6-1,text,true,,378,207,1,7,67,0,1
1492741649734,68,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,68,0,3
1492741649784,70,HTTP Request,200,OK,Thread Group 6-1,text,true,,378,207,1,7,70,0,1
1492741649802,65,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,65,0,1
1492741649855,67,HTTP Request,200,OK,Thread Group 6-1,text,true,,378,207,1,7,67,0,0
1492741649868,68,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,68,0,0
1492741649922,69,HTTP Request,200,OK,Thread Group 6-1,text,true,,378,207,1,7,69,0,1
1492741649937,63,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,63,0,0
1492741649993,65,HTTP Request,200,OK,Thread Group 6-1,text,true,,378,207,1,7,65,0,0
1492741650003,69,HTTP Request,200,OK,Thread Group 2-1,text,true,,378,207,1,7,69,0,1
1492741649053,1024,HTTP Request,200,OK,Thread Group 4-1,text,true,,378,207,1,7,1024,0,4
1492741649055,1026,HTTP Request,200,OK,Thread Group 7-1,text,true,,378,207,1,7,1026,0,2
1492741649056,1028,HTTP Request,200,OK,Thread Group 5-1,text,true,,378,207,1,7,1028,0,1
